request_id,citizen_id,office_id,channel,request_type,category,subcategory,created_at,closed_at,status,priority,satisfaction_rating,resolution_hours,cost_soles,department,province,district,latitude,longitude,contact_email,contact_phone
REQ-1365,CI-800,OF-004,callcenter,queja,tributos,predial,2023-01-07T15:00:00,2023-01-14T19:00:00,en_proceso,alta,3,198,42.71,Arequipa,Arequipa,Cayma,-16.029476,-78.378032,user1176@mail.com,939494552
REQ-1366,CI-608,OF-003,presencial,queja,seguridad,iluminacion,2023-01-01T04:00:00,2023-01-01T09:00:00,en_proceso,media,2,171,5.22,Arequipa,Arequipa,Cayma,-12.391923,-74.034826,user2228@mail.com,998802796
,CI-801,OF-005,callcenter,reclamo,servicios,agua,2024-09-09T02:00:00,2024-09-15T20:00:00,cerrado,baja,2,8,333.83,La Libertad,Trujillo,Victor Larco,-13.341956,-73.296034,user5487@mail.com,934385885
REQ-1368,CI-123,OF-004,presencial,consulta,tributos,arbitrios,2024-12-16T07:00:00,2024-12-21T08:00:00,abierto,media,4,70,197.77,Arequipa,Arequipa,Cayma,-16.950641,-190.654321,user1296@mail.com,924751864
REQ-1369,CI-414,OF-003,web,consulta,seguridad,ruidos,2023-05-05T12:00:00,2023-05-11T14:00:00,cerrado,,5,63,291.82,Lima,Lima,Surco,-16.352221,-74.441986,user3710@mail.com,987164444
REQ-1370,CI-297,OF-003,app,consulta,seguridad,iluminacion,2024-04-28T18:00:00,2024-04-30T04:00:00,cerrado,baja,2,3,15.02,Lima,Lima,Surco,-14.403211,-70.865691,user6251@mail.com,918601785
REQ-1371,CI-655,OF-005,callcenter,queja,servicios,agua,2023-10-31T05:00:00,2023-11-02T06:00:00,cerrado,baja,2,9,300.29,Lima,Lima,San Isidro,-16.122817,-75.865204,user4344@mail.com,abc123
REQ-1372,CI-649,OF-003,web,reclamo,seguridad,patrullaje,2024-07-26T19:00:00,2024-07-29T19:00:00,en_proceso,baja,4,-5,117.87,Lima,Lima,San Isidro,-16.866899,-77.298711,user2512@mail.com,993699313
REQ-1373,CI-935,OF-004,presencial,reclamo,tributos,predial,2023-08-10T08:00:00,2023-08-18T00:00:00,cerrado,alta,1,33,189.06,Cusco,Cusco,Wanchaq,-17.743721,-69.750151,user9528@mail.com,912199227
REQ-1374,CI-617,OF-001,presencial,reclamo,transporte,baches,2024-09-05T01:00:00,2024-09-13T15:00:00,anulado,alta,3,99,137.97,Arequipa,Arequipa,Cayma,-16.312292,-76.207498,user8309@mail.com,929788104
REQ-1375,CI-712,OF-003,web,solicitud,seguridad,patrullaje,2023-06-26T05:00:00,2023-06-27T18:00:00,cerrado,alta,3,64,,Cusco,Cusco,Wanchaq,-16.982021,-78.306824,user4740@mail.com,930086155
REQ-1376,CI-906,OF-004,app,consulta,tributos,multas,2024-12-19T05:00:00,2024-12-23T11:00:00,en_proceso,media,2,225,209.21,Lima,Lima,Surco,-15.425431,-76.087933,user7412@mail.com,976841520
REQ-1377,CI-284,OF-001,app,solicitud,transporte,semaforos,2023-12-10T21:00:00,2023-12-13T16:00:00,cerrado,baja,5,87,33.98,Lima,Lima,San Isidro,-13.350196,-76.492682,user8820@mail.com,915428771
REQ-1378,CI-497,OF-002,email,solicitud,salud,vacunas,2024-10-15T16:00:00,2024-10-20T19:00:00,abierto,baja,3,199,257.86,Cusco,Cusco,Wanchaq,-13.926701,-75.964079,user6543@mail.com,951713824
REQ-1379,CI-198,OF-002,email,reclamo,otra,citas,2024-07-16T00:00:00,2024-07-16T15:00:00,abierto,media,4,6,258.13,La Libertad,Trujillo,Victor Larco,-17.073787,-78.480821,user89@mail.com,956685693
REQ-1380,CI-613,OF-005,whatsapp,reclamo,servicios,agua,2024-05-10T13:00:00,2024-05-20T04:00:00,cerrado,media,1,227,220.89,Arequipa,Arequipa,Cayma,-12.082559,-71.749617,user6595@mail.com,933760984
REQ-1381,CI-271,OF-001,email,queja,transporte,rutas,2023-09-30T07:00:00,2023-10-08T13:00:00,abierto,baja,5,114,334.78,Lima,Lima,Miraflores,-15.113683,,user1814@mail.com,957290715
REQ-1382,CI-239,OF-005,email,queja,servicios,luz,2023-10-02T20:00:00,2023-10-07T22:00:00,abierto,media,0,152,345.96,Lima,Lima,Surco,-17.778375,-74.559145,user6494@mail.com,975019257
REQ-1383,CI-996,OF-001,callcenter,reclamo,transporte,semaforos,2023-02-02T05:00:00,2023-02-06T12:00:00,abierto,media,4,103,,,Arequipa,Cayma,-12.158397,-78.337296,user8919@mail.com,934043964
REQ-1384,CI-897,OF-005,callcenter,reclamo,servicios,agua,2024-01-02T12:00:00,2024-01-05T15:00:00,abierto,baja,5,50,288.91,Arequipa,Arequipa,Cayma,-13.744725,-70.425176,user4821@mail.com,967981146
REQ-1385,CI-431,OF-003,email,solicitud,seguridad,iluminacion,2023-05-21T10:00:00,2023-05-31T09:00:00,en_proceso,baja,,32,213.15,Lima,Lima,Surco,-16.619391,-70.113169,user4832@mail.com,968999002
REQ-1386,CI-246,OF-004,app,reclamo,tributos,arbitrios,2023-10-05T17:00:00,2023-10-12T14:00:00,en_proceso,baja,3,143,112.34,La Libertad,Trujillo,Victor Larco,-16.047766,-75.577484,user2965@mail.com,988444347
REQ-1387,,OF-004,presencial,consulta,tributos,arbitrios,2024-09-09T06:00:00,2024-09-09T16:00:00,en_proceso,media,5,8,77.79,Lima,Lima,Miraflores,-14.649997,-74.708432,user1125@mail.com,936983030
REQ-1388,CI-399,,app,solicitud,seguridad,patrullaje,2024-05-05T14:00:00,2024-05-13T13:00:00,en_proceso,baja,4,151,326.25,Lima,Lima,Surco,-16.695958,-71.177306,user2238@mail.com,988874493
REQ-1389,CI-729,OF-004,email,consulta,tributos,arbitrios,2023-06-24T17:00:00,2023-07-04T11:00:00,cerrado,alta,4,85,222.29,Arequipa,Arequipa,Cayma,-15.864852,-73.820906,user8493@mail.com,924919894
REQ-1390,CI-753,OF-001,presencial,consulta,transporte,baches,2024-07-03T03:00:00,2024-07-11T10:00:00,abierto,baja,,214,188.57,Lima,Lima,Surco,-11.866758,-75.470966,user187@mail.com,913041899
REQ-1391,CI-354,OF-005,presencial,solicitud,servicios,luz,2023-05-18T20:00:00,2023-05-28T02:00:00,en_proceso,baja,4,11,200.89,La Libertad,Trujillo,Victor Larco,-14.641504,-71.062834,user1656@mail.com,977416019
REQ-1392,CI-766,OF-003,app,solicitud,seguridad,patrullaje,2024-08-21T15:00:00,2024-08-27T17:00:00,abierto,baja,1,26,132.94,Lima,Lima,San Isidro,-15.567655,-72.390416,user_at_mail.com,998587007
REQ-1393,CI-785,OF-005,,queja,servicios,agua,2024-05-17T06:00:00,2024-05-17T09:00:00,en_proceso,media,2,109,47.01,Arequipa,Arequipa,Cayma,-12.355171,-76.130326,user4247@mail.com,946317732
REQ-1394,CI-564,OF-003,presencial,queja,seguridad,ruidos,2024-03-11T17:00:00,2024-03-17T17:00:00,anulado,alta,4,215,291.24,Lima,Lima,Surco,-13.00308,-71.609001,user576@mail.com,937258959
REQ-1395,CI-274,OF-002,web,queja,salud,abastecimiento,2024-10-30T11:00:00,2024-11-04T07:00:00,en_proceso,baja,3,17,6.89,La Libertad,Trujillo,Victor Larco,-13.576053,-72.294797,user4459@mail.com,923382149
,CI-210,OF-005,email,queja,servicios,agua,2023-07-17T09:00:00,2023-07-21T11:00:00,en_proceso,baja,4,56,17.59,Lima,Lima,Miraflores,-17.199628,-74.905793,user2783@mail.com,917528345
REQ-1397,CI-621,OF-004,web,solicitud,tributos,arbitrios,2023-05-26T05:00:00,2023-05-27T12:00:00,abierto,alta,3,223,,Lima,Lima,Surco,-13.218674,-71.368875,user8127@mail.com,924892710
REQ-1398,CI-790,OF-002,app,consulta,salud,vacunas,2023-04-07T07:00:00,2023-04-17T04:00:00,abierto,media,4,155,286.42,La Libertad,Trujillo,Victor Larco,-14.466818,-69.765398,user2195@mail.com,946285546
REQ-1399,CI-867,OF-002,app,queja,salud,abastecimiento,2023-04-23T18:00:00,2023-04-24T03:00:00,en_proceso,media,5,34,30.01,Lima,Lima,Surco,,-74.867025,user8669@mail.com,937058295
REQ-1400,CI-912,OF-003,app,,seguridad,patrullaje,2024-08-30T03:00:00,2024-09-05T16:00:00,abierto,media,5,197,272.35,Lima,Lima,Miraflores,-17.387169,-77.428001,user44@mail.com,913106154
REQ-1401,CI-324,OF-002,app,queja,salud,citas,2023-09-08T14:00:00,2023-09-09T12:00:00,cerrado,media,1,82,32.36,Arequipa,Arequipa,Cayma,120.123456,-75.17558,user4246@mail.com,954255086
REQ-1402,CI-327,OF-005,app,consulta,otra,agua,2023-06-02T12:00:00,2023-06-04T01:00:00,abierto,baja,1,128,91.73,Lima,Lima,Surco,-12.137609,-74.291879,user5874@mail.com,995519976
REQ-1403,CI-188,OF-001,web,reclamo,transporte,semaforos,2023-05-11T18:00:00,2023-05-19T15:00:00,,media,9,90,31.35,Lima,Lima,Miraflores,-13.812411,-76.119572,user8723@mail.com,960232496
REQ-1404,CI-519,OF-005,presencial,reclamo,servicios,luz,2023-04-14T23:00:00,2023-04-22T05:00:00,abierto,media,2,101,158.57,Lima,Lima,Miraflores,-14.787101,-70.874264,user6348@mail.com,957121480
,CI-999,OF-004,email,reclamo,tributos,predial,2023-06-04T02:00:00,2023-06-07T17:00:00,cerrado,media,3,155,258.39,Lima,Lima,Surco,,-76.188999,user2820@mail.com,912307458
REQ-1406,CI-286,OF-001,presencial,consulta,transporte,baches,2023-07-20T21:00:00,2023-07-28T21:00:00,en_proceso,alta,0,64,302.12,Lima,Lima,Miraflores,-13.454838,-78.041381,user8649@mail.com,966892740
REQ-1407,CI-259,OF-003,email,queja,seguridad,ruidos,2024-06-03T08:00:00,2024-06-04T10:00:00,en_proceso,baja,4,211,183.36,Lima,Lima,Surco,-12.027528,-72.841823,user1263@mail.com,937653284
REQ-1408,CI-957,OF-002,web,solicitud,salud,vacunas,2024-07-27T03:00:00,2024-08-05T18:00:00,cerrado,baja,3,141,99999.99,La Libertad,Trujillo,Victor Larco,-13.400669,-75.202972,user5766@mail.com,972481316
REQ-1409,CI-853,OF-001,app,consulta,transporte,semaforos,2024-02-02T02:00:00,2024-02-02T04:00:00,en_proceso,baja,2,94,16.25,La Libertad,Trujillo,Victor Larco,-14.698032,-76.177751,user_at_mail.com,947858700
REQ-1410,CI-195,OF-001,callcenter,queja,transporte,semaforos,2023-10-10T15:00:00,2023-10-15T03:00:00,en_proceso,critica,,130,287.09,Arequipa,Arequipa,Cayma,-12.925505,-70.800295,user2004@mail.com,952957363
REQ-1411,CI-166,OF-004,web,queja,tributos,arbitrios,2023-07-28T01:00:00,2023-08-05T21:00:00,en_proceso,baja,4,207,92.25,La Libertad,Trujillo,Victor Larco,-14.979415,-69.545829,user3767@mail.com,974579455
,CI-980,OF-002,callcenter,reclamo,salud,abastecimiento,2024-07-15T12:00:00,2024-07-20T14:00:00,en_proceso,baja,5,33,76.26,Arequipa,Arequipa,Cayma,-15.31071,-73.964453,user7786@mail.com,991521360
REQ-1413,CI-574,OF-004,callcenter,consulta,tributos,arbitrios,2023-06-12T13:00:00,2023-06-21T15:00:00,abierto,media,1,62,290.91,Arequipa,Arequipa,Cayma,-16.460198,,user7813@mail.com,938193492
REQ-1414,CI-291,OF-001,presencial,solicitud,transporte,rutas,2024-07-16T00:00:00,2024-07-17T01:00:00,anulado,alta,2,174,139.13,Cusco,,Wanchaq,-12.646871,-77.95505,user8952@mail.com,913392122
REQ-1415,CI-162,OF-002,callcenter,consulta,salud,citas,2024-12-16T19:00:00,2024-12-19T04:00:00,cerrado,baja,4,180,,Cusco,Cusco,Wanchaq,-16.992778,-70.749389,user2623@mail.com,
REQ-1416,CI-832,OF-001,email,reclamo,transporte,rutas,2023-02-17T05:00:00,2023-02-19T05:00:00,cerrado,alta,3,226,284.85,Arequipa,Arequipa,Cayma,-17.981751,-76.168567,user9379@mail.com,914643233
REQ-1417,CI-267,OF-005,app,reclamo,servicios,agua,2024-07-04T00:00:00,2024-07-07T17:00:00,en_proceso,media,2,32,44.21,Lima,Lima,Surco,-13.157187,-77.685807,user9500@mail.com,917721842
REQ-1418,CI-380,OF-004,callcenter,reclamo,tributos,multas,2024-06-04T20:00:00,2024-06-14T15:00:00,en_proceso,baja,9,180,8.89,Arequipa,Arequipa,Cayma,-15.347653,-74.46288,user3745@mail.com,913550019
REQ-1419,CI-825,OF-003,callcenter,queja,seguridad,ruidos,2023-07-04T23:00:00,2023-07-14T21:00:00,anulado,baja,5,124,172.42,Cusco,Cusco,Wanchaq,-14.898848,-75.060166,user9414@mail.com,936611921
REQ-1420,CI-471,OF-003,presencial,consulta,seguridad,ruidos,2024-01-18T02:00:00,2024-01-26T12:00:00,en_proceso,baja,2,45,64.25,,Lima,Surco,-18.142227,-77.543394,user3005@mail.com,abc123
REQ-1421,CI-289,OF-001,app,consulta,transporte,rutas,2023-02-10T00:00:00,2023-02-17T16:00:00,abierto,baja,1,,76.86,Lima,Lima,Surco,-13.087796,-73.65131,user2911@mail.com,928048094
REQ-1422,CI-213,OF-002,presencial,solicitud,salud,citas,2023-01-13T20:00:00,2023-01-23T20:00:00,cerrado,baja,1,112,104.88,Lima,Lima,San Isidro,-13.406712,-74.998195,user4523@mail.com,948615169
REQ-1423,,OF-003,web,solicitud,seguridad,patrullaje,2023-08-13T08:00:00,2023-08-17T01:00:00,en_proceso,baja,2,129,288.37,Arequipa,Arequipa,Cayma,-16.48796,-73.367547,user177@mail.com,932214080
REQ-1424,CI-151,OF-003,app,solicitud,seguridad,ruidos,2023-04-07T09:00:00,2023-04-09T18:00:00,en_proceso,critica,5,68,96.53,Cusco,Cusco,Wanchaq,-17.856763,-71.950327,user1350@mail.com,982777174
REQ-1425,,OF-003,app,solicitud,seguridad,patrullaje,2023-12-12T01:00:00,2023-12-14T12:00:00,cerrado,media,4,152,178.22,Lima,Lima,San Isidro,-18.018767,-74.152577,user7210@mail.com,999371814
REQ-1426,CI-124,OF-003,callcenter,queja,seguridad,ruidos,2024-10-14T09:00:00,2024-10-20T12:00:00,abierto,alta,4,16,91.83,Arequipa,Arequipa,Cayma,-15.368664,-72.198571,,983157391
REQ-1427,CI-950,OF-003,email,consulta,seguridad,patrullaje,2024-02-19T18:00:00,2024-02-18T23:00:00,abierto,baja,5,138,240.44,La Libertad,Trujillo,Victor Larco,-16.629403,-70.541511,user3890@mail.com,953867043
REQ-1428,CI-495,OF-004,callcenter,reclamo,tributos,multas,2023-04-27T10:00:00,2023-05-06T21:00:00,cerrado,media,1,27,132.86,Lima,Lima,Surco,-12.287355,-73.271731,user2326@mail.com,997784963
REQ-1429,CI-447,OF-005,presencial,solicitud,servicios,limpieza,2023-10-10T02:00:00,2023-10-10T22:00:00,en_proceso,baja,5,176,,Arequipa,Arequipa,Cayma,-12.273459,-75.036094,user1806@mail.com,933017065
REQ-1430,CI-710,OF-001,email,queja,transporte,semaforos,2023-08-17T14:00:00,2023-08-21T12:00:00,abierto,baja,3,146,157.97,La Libertad,Trujillo,Victor Larco,-17.806048,-73.009596,user7355@mail.com,910103235
REQ-1431,CI-230,OF-002,app,queja,salud,vacunas,2024-02-17T14:00:00,2024-02-24T01:00:00,cerrado,critica,4,73,204.86,Lima,Lima,San Isidro,-15.702017,-190.654321,user7940@mail.com,999466466
REQ-1432,CI-725,OF-002,callcenter,solicitud,salud,citas,2023-11-05T03:00:00,2023-11-07T19:00:00,en_proceso,baja,5,222,282.62,Arequipa,Arequipa,Cayma,-12.75224,-77.639189,user3280@mail.com,990949736
REQ-1433,CI-653,OF-004,callcenter,solicitud,tributos,arbitrios,2023-06-13T23:00:00,2023-06-22T09:00:00,cerrado,media,3,233,3.97,Arequipa,Arequipa,Cayma,-11.703539,-72.659319,user912@mail.com,979603998
REQ-1434,CI-882,OF-003,web,consulta,seguridad,patrullaje,2023-11-11T15:00:00,2023-11-14T09:00:00,abierto,baja,6,19,229.83,Cusco,Cusco,Wanchaq,-13.77481,-75.658263,user6631@mail.com,923010145
,CI-986,OF-002,presencial,consulta,salud,citas,2023-01-06T22:00:00,2023-01-15T21:00:00,en_proceso,baja,5,19,275.25,La Libertad,Trujillo,Victor Larco,-17.971423,,user9132@mail.com,957953300
REQ-1436,CI-112,OF-003,callcenter,consulta,seguridad,patrullaje,2024-07-06T08:00:00,2024-07-06T13:00:00,anulado,baja,5,39,62.37,Arequipa,Arequipa,Cayma,-18.038305,-76.618945,user6269@mail.com,abc123
REQ-1437,CI-154,OF-004,app,queja,tributos,multas,2024-09-11T17:00:00,2024-09-16T21:00:00,anulado,baja,2,11,342.67,La Libertad,Trujillo,,-17.412854,-72.206376,user1519@mail.com,982591844
REQ-1438,CI-843,OF-001,email,reclamo,transporte,rutas,2023-07-21T02:00:00,2023-07-25T20:00:00,cerrado,baja,1,211,216.16,,Lima,Surco,-13.314396,-73.310788,user6902@mail.com,975218753
REQ-1439,CI-108,OF-005,email,queja,servicios,agua,2023-08-10T18:00:00,2023-08-11T06:00:00,en_proceso,critica,1,207,259.27,La Libertad,Trujillo,Victor Larco,-18.006956,-75.216472,user382@mail.com,991645992
REQ-1440,,OF-001,email,queja,transporte,rutas,2024-07-15T19:00:00,2024-07-19T23:00:00,en_proceso,baja,2,73,310.21,Lima,Lima,Surco,120.123456,-74.916768,user6655@mail.com,931058796
REQ-1441,CI-423,OF-004,web,consulta,tributos,multas,2024-03-26T18:00:00,2024-03-27T10:00:00,en_proceso,baja,3,20,73.22,Arequipa,Arequipa,Cayma,-16.013138,-74.518961,user4348@mail.com,
REQ-1442,CI-803,OF-004,web,reclamo,tributos,predial,2024-12-11T15:00:00,2024-12-20T16:00:00,en_proceso,media,6,68,85.53,Lima,Lima,Miraflores,-12.801738,-77.597646,user3042@mail.com,932003977
REQ-1443,CI-344,OF-002,web,queja,salud,vacunas,2024-12-06T00:00:00,2024-12-06T17:00:00,en_proceso,baja,2,133,97.62,Lima,Lima,San Isidro,-16.776801,-75.827698,user1157@mail.com,991154743
REQ-1444,CI-177,OF-004,email,queja,tributos,arbitrios,2024-02-16T09:00:00,2024-02-24T04:00:00,en_proceso,alta,4,1,72.57,Lima,Lima,Surco,-17.849188,-75.093931,user567@mail.com,954970734
REQ-1445,CI-914,OF-003,app,queja,seguridad,iluminacion,2024-08-10T14:00:00,2024-08-13T11:00:00,en_proceso,media,5,54,36.57,Lima,Lima,San Isidro,-11.627701,-72.209155,user9351@mail.com,975015772
REQ-1446,CI-437,OF-005,callcenter,consulta,servicios,agua,2023-09-15T00:00:00,2023-09-15T02:00:00,cerrado,baja,4,112,259.46,Lima,Lima,San Isidro,-17.278947,-76.762023,user9693@mail.com,981276933
REQ-1447,CI-990,OF-003,app,queja,seguridad,ruidos,2023-11-29T16:00:00,2023-12-04T06:00:00,cerrado,media,5,199,278.87,Lima,Lima,,-12.27992,-73.62581,user_at_mail.com,993335181
REQ-1448,CI-927,OF-005,presencial,consulta,servicios,limpieza,2023-02-28T11:00:00,2023-03-01T06:00:00,en_proceso,baja,3,28,-50.0,Lima,Lima,Surco,-12.427448,-76.159891,user8394@mail.com,989017790
REQ-1449,CI-692,OF-999,email,solicitud,transporte,rutas,2023-03-09T19:00:00,2023-03-08T22:00:00,en_proceso,alta,,225,170.44,Lima,Lima,Surco,-15.944543,-77.124291,user4403@mail.com,924698972
REQ-1450,CI-881,OF-002,callcenter,consulta,salud,abastecimiento,2023-01-18T14:00:00,2023-01-20T15:00:00,cerrado,baja,2,25,197.23,Cusco,Cusco,Wanchaq,-13.744581,-74.259515,user8726@mail.com,abc123
REQ-1451,CI-592,OF-003,email,reclamo,seguridad,patrullaje,2024-03-30T06:00:00,2024-04-06T18:00:00,abierto,media,5,55,230.02,La Libertad,Trujillo,Victor Larco,-12.07112,-77.721934,user1512@mail.com,981085877
REQ-1452,CI-655,OF-004,web,consulta,tributos,arbitrios,2024-04-02T18:00:00,2024-04-06T05:00:00,cerrado,baja,4,800,173.74,Lima,Lima,Surco,-16.843082,-73.776518,user8924@mail.com,982583190
REQ-1453,CI-660,OF-005,web,reclamo,servicios,limpieza,2024-10-24T17:00:00,2024-10-30T07:00:00,cerrado,alta,1,131,268.46,Lima,Lima,Miraflores,-13.852665,-74.103911,,962079695
REQ-1454,CI-341,OF-001,presencial,reclamo,transporte,semaforos,2023-11-27T10:00:00,2023-12-01T02:00:00,cerrado,media,3,113,236.64,Lima,Lima,Miraflores,-15.804908,-72.706633,user8599@mail.com,974215283
REQ-1455,CI-557,OF-005,web,reclamo,servicios,agua,2024-10-16T09:00:00,2024-10-24T23:00:00,cerrado,baja,4,132,102.17,Cusco,Cusco,Wanchaq,-11.658611,-73.329455,user4808@mail.com,913320509
REQ-1456,CI-757,OF-002,presencial,reclamo,salud,,2023-11-04T02:00:00,2023-11-08T03:00:00,cerrado,media,6,141,121.44,La Libertad,Trujillo,Victor Larco,-16.49626,-76.27305,user7092@mail.com,962218908
REQ-1457,CI-495,OF-001,email,consulta,transporte,rutas,2023-07-28T22:00:00,2023-08-03T03:00:00,cerrado,baja,2,-5,283.63,Lima,Lima,San Isidro,-14.608703,-75.90246,user3955@mail.com,937015665
REQ-1458,CI-174,OF-002,app,solicitud,salud,abastecimiento,2023-08-15T13:00:00,2023-08-20T18:00:00,en_proceso,media,1,122,302.49,Arequipa,Arequipa,Cayma,-17.716482,-77.152521,user4988@mail.com,947054585
REQ-1459,CI-722,OF-001,web,reclamo,transporte,desconocido,2023-11-28T00:00:00,2023-11-29T22:00:00,cerrado,baja,1,187,252.7,Lima,Lima,,,-71.463842,user4442@mail.com,948728311
REQ-1460,CI-545,OF-004,web,reclamo,tributos,predial,2024-12-16T16:00:00,2024-12-25T06:00:00,en_proceso,baja,1,186,243.85,Cusco,Cusco,Wanchaq,,-77.728033,user3378@mail.com,988154594
REQ-1461,CI-289,OF-005,app,consulta,servicios,limpieza,2024-12-08T10:00:00,2024-12-18T03:00:00,cerrado,media,2,800,100.91,Lima,Lima,Miraflores,-17.557888,-71.405648,user448@mail.com,964185820
REQ-1462,CI-757,OF-002,callcenter,reclamo,salud,abastecimiento,2024-01-23T03:00:00,2024-01-31T15:00:00,abierto,baja,5,66,117.44,Cusco,Cusco,Wanchaq,-13.648858,-75.500691,user3549@mail.com,950839673
REQ-1463,CI-676,OF-001,callcenter,solicitud,transporte,baches,2023-06-11T11:00:00,2023-06-19T21:00:00,abierto,media,1,159,320.64,Cusco,Cusco,Wanchaq,-16.18902,-76.100591,user6054@mail.com,939417237
REQ-1464,CI-301,OF-005,presencial,consulta,servicios,luz,2023-08-06T21:00:00,2023-08-09T23:00:00,en_proceso,baja,4,,234.06,Lima,Lima,Miraflores,-15.433176,-77.588587,user8822@mail.com,929745439
REQ-1465,,OF-003,email,reclamo,seguridad,patrullaje,2023-05-15T03:00:00,2023-05-18T05:00:00,en_proceso,baja,3,201,270.64,Cusco,Cusco,Wanchaq,-16.967578,-72.718002,user2362@mail.com,987598331
REQ-1466,CI-133,OF-001,app,queja,transporte,semaforos,2023-12-25T18:00:00,2023-12-26T02:00:00,abierto,alta,,146,210.57,La Libertad,Trujillo,Victor Larco,-14.279822,-71.647233,user1333@mail.com,936130503
REQ-1467,CI-139,OF-002,email,solicitud,salud,vacunas,2023-05-02T12:00:00,2023-05-12T07:00:00,en_proceso,baja,1,225,217.3,Lima,Lima,Miraflores,-16.5488,-77.200585,user3287@mail.com,944603606
REQ-1468,CI-265,OF-005,email,queja,servicios,luz,2023-04-05T03:00:00,2023-04-06T13:00:00,cerrado,media,3,82,47.85,Cusco,Cusco,Wanchaq,-11.94296,-77.824254,user9955@mail.com,938605389
REQ-1469,CI-271,OF-003,presencial,solicitud,seguridad,ruidos,2023-11-16T02:00:00,2023-11-16T03:00:00,abierto,baja,4,185,283.05,La Libertad,Trujillo,Victor Larco,-15.074151,-73.614769,user4521@mail.com,979873267
REQ-1470,CI-979,OF-003,web,reclamo,seguridad,patrullaje,2024-01-23T16:00:00,2024-01-30T14:00:00,anulado,media,9,67,14.18,La Libertad,Trujillo,Victor Larco,,-71.497736,user_at_mail.com,910690967
REQ-1471,CI-563,OF-005,web,reclamo,servicios,luz,2023-04-15T22:00:00,2023-04-17T04:00:00,cerrrado,baja,1,212,298.55,Lima,Lima,Surco,-16.898593,-69.795361,user7259@mail.com,929544638
REQ-1472,CI-919,,callcenter,reclamo,tributos,multas,2023-02-07T05:00:00,2023-02-08T03:00:00,cerrado,media,5,-5,7.9,Lima,Lima,San Isidro,-13.134741,-74.020503,user9163@mail.com,996231589
REQ-1473,CI-256,OF-005,email,solicitud,servicios,agua,2024-01-22T02:00:00,2024-01-29T21:00:00,abierto,baja,,62,81.73,Lima,Lima,Surco,-15.712594,,user_at_mail.com,963562697
REQ-1474,CI-826,OF-002,callcenter,queja,salud,abastecimiento,2023-12-05T10:00:00,2023-12-08T02:00:00,cerrado,baja,1,84,187.1,Lima,Lima,Surco,-15.12781,-70.887399,user9584@mail.com,913864700
REQ-1475,CI-234,OF-001,callcenter,queja,transporte,baches,2024-04-20T17:00:00,2024-04-30T15:00:00,cerrado,alta,3,176,84.26,Lima,Lima,San Isidro,-12.171024,-75.057952,user3440@mail.com,973731819
REQ-1476,CI-832,OF-003,app,queja,seguridad,ruidos,2024-01-13T11:00:00,2024-01-19T21:00:00,en_proceso,media,5,160,284.16,Lima,Lima,San Isidro,-16.67974,-75.929108,user5639@mail.com,939151447
REQ-1477,CI-188,OF-003,app,queja,seguridad,iluminacion,2024-11-09T02:00:00,2024-11-17T15:00:00,cerrado,baja,2,63,24.24,Lima,Lima,Miraflores,-15.581696,-72.865428,user7239@mail.com,913226649
REQ-1478,CI-246,OF-003,app,consulta,seguridad,ruidos,2024-11-05T20:00:00,2024-11-11T05:00:00,cerrado,baja,2,33,339.81,Arequipa,Arequipa,Cayma,-13.418842,-77.570466,user9073@mail.com,937072445
REQ-1479,CI-580,OF-004,callcenter,solicitud,tributos,multas,2023-10-28T18:00:00,2023-11-02T08:00:00,abierto,baja,6,74,247.86,Lima,Lima,,-18.054743,-74.838836,user2263@mail.com,952265353
REQ-1480,CI-977,OF-001,callcenter,consulta,transporte,baches,2024-08-03T14:00:00,2024-08-12T18:00:00,cerrado,baja,5,75,,Lima,Lima,Miraflores,-15.124998,-76.667494,user8679@mail.com,927979051
REQ-1481,CI-837,OF-005,callcenter,consulta,servicios,desconocido,2024-02-02T08:00:00,2024-02-10T14:00:00,anulado,media,2,193,74.38,Cusco,Cusco,Wanchaq,-13.672843,-75.070769,user8348@mail.com,932331898
REQ-1482,CI-212,OF-004,callcenter,queja,tributos,multas,2023-02-19T06:00:00,2023-02-24T21:00:00,cerrado,media,1,74,89.35,Lima,Lima,Miraflores,-17.789617,-77.947077,user3965@mail.com,918573074
REQ-1483,CI-820,OF-002,app,queja,salud,vacunas,2023-04-06T03:00:00,2023-04-10T01:00:00,en_proceso,baja,5,109,39.49,Arequipa,Arequipa,Cayma,-14.372382,-71.060584,user6315@mail.com,968859940
REQ-1484,CI-797,,email,consulta,seguridad,,2024-03-14T17:00:00,2024-03-19T22:00:00,cerrado,baja,,2,53.07,Arequipa,Arequipa,Cayma,-15.915485,-77.081687,user7570@mail.com,933994037
REQ-1485,CI-873,OF-001,web,consulta,transporte,semaforos,2023-11-23T04:00:00,2023-11-30T14:00:00,cerrado,media,4,51,0.38,Arequipa,Arequipa,Cayma,-17.788094,-74.516732,user1359@mail.com,929653080
REQ-1486,CI-299,OF-003,callcenter,queja,seguridad,patrullaje,2024-09-21T22:00:00,2024-09-25T20:00:00,abierto,alta,3,,345.24,Cusco,Cusco,Wanchaq,-13.62959,-75.219236,user7519@mail.com,993771055
